likeCount,commentCount,dislikeCount,viewCount,likes/view,dislikes/view,comments/views,likes/dislikes,views/subscribers
395,119,22,27653,0.014284164,0.000795574,0.004303331,-2,0.544939414
178666,12697,1691,14320705,0.012476062,0.000118081,0.000886618,105.6570077,0.301219789
460,78,23,55119,0.00834558,0.000417279,0.00141512,-2,7.507222917
1151,32,35,338193,0.003403382,0.000103491,9.46E-05,32.88571429,2761.650794
62,8,8,3780,0.016402116,0.002116402,0.002116402,-2,1450.963899
33360,4705,1706,2799620,0.011915903,0.000609368,0.001680585,19.55451348,16.28880866
964,64,17,154517,0.006238796,0.00011002,0.000414194,-2,2876.846667
2479,163,83,1162486,0.002132499,7.14E-05,0.000140217,29.86746988,96.79308682
193,-1,94,57975,0.003329021,0.001621389,-1,-2,0.821543408
131548,5799,2894,12897642,0.010199384,0.000224382,0.000449617,45.45542502,226.3622186
8425,1419,1635,1650643,0.005104072,0.000990523,0.000859665,5.152905199,3.022186495
130,50,38,108098,0.001202612,0.000351533,0.000462543,-2,46.61446945
18797,649,416,5840503,0.003218387,7.12E-05,0.000111121,45.18509615,7.927813505
5,0,0,2719,0.001838911,0,0,-2,2.171864952
7513,1406,731,238635,0.031483228,0.003063256,0.005891843,10.27770178,8.948392283
277,17,16,229810,0.001205344,6.96E-05,7.40E-05,-2,2.223794212
15124,2034,7420,9983660,0.001514875,0.000743214,0.000203733,2.038274933,0.152388971
44444,3697,3128,7327445,0.006065416,0.000426888,0.000504541,14.2084399,701.4177546
2302,246,276,1117039,0.002060805,0.000247082,0.000220225,8.34057971,0.076727247
42687,2170,3493,4779463,0.008931338,0.000730835,0.000454026,12.22072717,0.050873963
1871,46,150,223354,0.008376837,0.00067158,0.000205951,12.47333333,0.001676696
24811,506,437,1032220,0.024036543,0.000423359,0.000490206,56.77574371,0.001676696
4,0,0,1062,0.003766478,0,0,-2,0.080459056
1993,-1,134,418041,0.004767475,0.000320543,-1,14.87313433,0.033444068
2974,-1,83,480810,0.006185395,0.000172625,-1,35.8313253,0.024586553
3711,397,86,641910,0.005781184,0.000133975,0.000618467,43.15116279,0.06833895
137051,11889,1661,10701865,0.012806273,0.000155207,0.001110928,82.51113787,0.088127233
193,9,6,32554,0.005928611,0.000184309,0.000276464,-2,2.718404755
21250,3416,1006,2079251,0.010220026,0.000483828,0.001642899,21.12326044,0.717179765
298965,22864,2860,21706575,0.013773016,0.000131757,0.001053321,104.5332168,1.606737811
177993,19255,1952,11843427,0.015028843,0.000164817,0.001625796,91.18493852,1.4032727
427,57,14,243189,0.001755836,5.76E-05,0.000234386,-2,0.094327655
97,6,0,4882,0.019868906,0,0.001229005,-2,0.288575475
20,4,0,3514,0.00569152,0,0.001138304,-2,0.735219104
96,0,2,25644,0.003743566,7.80E-05,0,-2,0.424196034
13,2,1,880,0.014772727,0.001136364,0.002272727,-2,3.125992606
34,1,0,3355,0.010134128,0,0.000298063,-2,1.318556614
59,1,1,4137,0.014261542,0.000241721,0.000241721,-2,0.020659794
6,0,2,1468,0.004087193,0.001362398,0,-2,0.299244104
11,0,1,567,0.019400353,0.001763668,0,-2,0.07557952
0,0,0,140,0,0,0,-2,0.029439629
1,0,0,464,0.002155172,0,0,-2,0.674758113
0,0,0,876,0,0,0,-2,0.424183632
1,0,1,546,0.001831502,0.001831502,0,-2,0.401718404
17,0,1,1153,0.014744146,0.000867303,0,-2,0.177746422
3,0,0,213,0.014084507,0,0,-2,3.112722048
4,0,0,132,0.03030303,0,0,-2,88.7767253
0,0,0,436,0,0,0,-2,88.7767253
15,3,0,668,0.02245509,0,0.004491018,-2,88.7767253
5,0,0,1499,0.003335557,0,0,-2,219.5439619
8,2,0,1428,0.005602241,0,0.00140056,-2,1506.892617
-1,-1,-1,66,-1,-1,-1,-1,650.738255
5091,326,48,103612,0.049135235,0.000463267,0.003146354,106.0625,520.3187919
17,2,1,566,0.030035336,0.001766784,0.003533569,-2,751.090604
13,1,0,612,0.02124183,0,0.001633987,-2,1.520174065
1,0,0,818,0.001222494,0,0,-2,58.07596513
5,1,0,134,0.037313433,0,0.007462687,-2,15.45813056
5,0,0,526,0.009505703,0,0,-2,8.953599597
8,1,0,961,0.008324662,0,0.001040583,-2,9.586172177
25146,30046,1471,317448,0.079212973,0.00463383,0.094648572,17.09449354,12.28505747
0,0,0,848,0,0,0,-2,0.036540914
16,1,0,1126,0.014209591,0,0.000888099,-2,0.0123217
7,1,0,2396,0.002921536,0,0.000417362,-2,246.4166667
8,0,0,442,0.018099548,0,0,-2,57.04814815
32,1,2,2308,0.013864818,0.000866551,0.000433276,-2,1221.978552
7,0,1,744,0.009408602,0.001344086,0,-2,1089.428571
13,1,0,395,0.032911392,0,0.002531646,-2,0.333048882
7,0,0,510,0.01372549,0,0,-2,0.618631304
7,0,1,742,0.009433962,0.001347709,0,-2,0.018581667
1,0,0,229,0.004366812,0,0,-2,0.035473628
12,2,0,410,0.029268293,0,0.004878049,-2,0.738533101
8,0,0,502,0.015936255,0,0,-2,1.467466309
17,1,0,3343,0.005085253,0,0.000299133,-2,0.921781042
0,0,0,201,0,0,0,-2,165.1060842
2,0,0,299,0.006688963,0,0,-2,1.262330992
4,0,0,126,0.031746032,0,0,-2,532.5280899
16,4,2,1070,0.014953271,0.001869159,0.003738318,-2,4.052396166
7,0,0,395,0.017721519,0,0,-2,0.038012727
16,0,0,1427,0.011212334,0,0,-2,0.001746237
1,0,2,171,0.005847953,0.011695906,0,-2,0.0147725
1211,144,67,43781,0.027660401,0.001530344,0.003289098,18.07462687,0.054486119
22367,1959,822,1374850,0.016268684,0.000597883,0.001424883,27.21046229,0.195539048
1478,72,26,95939,0.015405622,0.000271006,0.000750477,56.84615385,2.351259276
1,0,0,167,0.005988024,0,0,-2,0.045881184
17,1,0,240,0.070833333,0,0.004166667,-2,0.043916066
1,0,0,51,0.019607843,0,0,-2,0.007860716
9,0,0,420,0.021428571,0,0,-2,29.34736333
8,0,0,373,0.021447721,0,0,-2,5.516847172
0,1,0,648,0,0,0.00154321,-2,0.131721132
0,0,0,43,0,0,0,-2,128.5723404
2,0,0,230,0.008695652,0,0,-2,18.00831721
5,0,0,349,0.014326648,0,0,-2,0.142259114
8732,1553,201,215613,0.040498486,0.000932226,0.00720272,43.44278607,0.690582348
3,0,0,336,0.008928571,0,0,-2,3.727905505
5,0,0,258,0.019379845,0,0,-2,0.335893656
0,0,0,56,0,0,0,-2,12.75731839
0,0,0,109,0,0,0,-2,257.5827586
4,0,0,54,0.074074074,0,0,-2,0.111590585
9,0,0,512,0.017578125,0,0,-2,86.78651685
8,1,0,321,0.024922118,0,0.003115265,-2,0.011510119
5,6,1,353,0.014164306,0.002832861,0.016997167,-2,0.836761951
5,0,0,219,0.02283105,0,0,-2,0.024416569
4,0,0,270,0.014814815,0,0,-2,4.608070316
7,0,0,913,0.007667032,0,0,-2,0.368962552
7,2,2,540,0.012962963,0.003703704,0.003703704,-2,2.109364504
0,0,0,52,0,0,0,-2,0.274742735
9,0,1,523,0.017208413,0.001912046,0,-2,0.08570226
2,2,0,130,0.015384615,0,0.015384615,-2,3.366243194
21,0,0,682,0.030791789,0,0,-2,0.492276596
3,0,0,299,0.010033445,0,0,-2,787.814433
6,0,0,1764,0.003401361,0,0,-2,787.814433
22,9,0,193,0.113989637,0,0.046632124,-2,2455.72
1,0,2,1020,0.000980392,0.001960784,0,-2,20.08297297
2,0,0,197,0.010152284,0,0,-2,0.221468503
11,1,0,32,0.34375,0,0.03125,-2,0.098785603
5,0,0,255,0.019607843,0,0,-2,0.101638301
10,0,0,1459,0.00685401,0,0,-2,0.258882425
67592,80827,3884,832322,0.081208955,0.004666463,0.097110253,17.40267765,0.054558384
2,1,0,340,0.005882353,0,0.002941176,-2,3.684383107
1,0,0,56,0.017857143,0,0,-2,0.182831685
10,17,0,286,0.034965035,0,0.059440559,-2,6.763964381
0,0,0,14,0,0,0,-2,1.398539281
2,0,0,47,0.042553191,0,0,-2,0.119299426
3,0,0,160,0.01875,0,0,-2,40.46767241
0,0,0,31,0,0,0,-2,9.622161671
0,0,0,93,0,0,0,-2,12.25
0,0,0,22,0,0,0,-2,0.233990148
0,-1,1,66,0,0.015151515,-1,-2,0.607725633
17,3,4,859,0.019790454,0.004656577,0.003492433,-2,8.135317997
0,0,0,68,0,0,0,-2,2.245664085
7,0,0,72,0.097222222,0,0,-2,4.142091153
0,0,0,24,0,0,0,-2,1.947737721
5,0,0,155,0.032258065,0,0,-2,10.59549866
1,0,0,183,0.005464481,0,0,-2,0.543519215
4,0,0,198,0.02020202,0,0,-2,0.055826115
6,0,1,77,0.077922078,0.012987013,0,-2,1.65921288
3,0,0,71,0.042253521,0,0,-2,0.110816191
3,0,1,1798,0.001668521,0.000556174,0,-2,0.062909605
7,2,0,609,0.011494253,0,0.003284072,-2,9.114901668
0,0,0,4,0,0,0,-2,10.23011956
2,0,0,79,0.025316456,0,0,-2,519.3692308
0,0,0,17,0,0,0,-2,0.546119349
0,0,0,48,0,0,0,-2,0.234263338
67,9,3,2529,0.026492685,0.00118624,0.003558719,-2,0.116404734
18,0,0,854,0.021077283,0,0,-2,0.18940882
8,0,0,888,0.009009009,0,0,-2,1.685934489
4,1,0,430,0.009302326,0,0.002325581,-2,1.010457857
24634,27047,1431,285651,0.086238102,0.00500961,0.094685473,17.21453529,0.219514559
118,53,16,2740,0.043065693,0.005839416,0.019343066,-2,0.002673931
1,0,0,52,0.019230769,0,0,-2,439.313253
7,0,1,76,0.092105263,0.013157895,0,-2,1606.15
0,0,0,19,0,0,0,-2,0.365172274
6,0,0,28,0.214285714,0,0,-2,0.039491189
3,1,0,111,0.027027027,0,0.009009009,-2,0.262007159
58,17,9,14897,0.003893401,0.000604148,0.001141169,-2,2077.089552
1150,362,128,21124,0.054440447,0.006059458,0.017136906,8.984375,86.16860465
3,0,0,40,0.075,0,0,-2,0.059667398
8,1,0,136,0.058823529,0,0.007352941,-2,0.063523179
7,0,0,54,0.12962963,0,0,-2,2.754918956
1,1,0,34,0.029411765,0,0.029411765,-2,0.97590947
10,10,0,158,0.063291139,0,0.063291139,-2,0.258563621
5,0,0,39,0.128205128,0,0,-2,888.0209524
5,0,0,133,0.037593985,0,0,-2,101.7624521
8,0,0,44,0.181818182,0,0,-2,0.027514307
0,0,2,286,0,0.006993007,0,-2,0.21119291
0,0,0,49,0,0,0,-2,0.009793154
4,0,0,22,0.181818182,0,0,-2,0.034790803
5,0,0,66,0.075757576,0,0,-2,0.044785736
2,0,0,17,0.117647059,0,0,-2,2905.764706
216,75,28,5301,0.040747029,0.005282022,0.014148274,-2,1.373884418
6,0,0,57,0.105263158,0,0,-2,41.9476584
4,0,0,60,0.066666667,0,0,-2,15.96585366
5,0,0,51,0.098039216,0,0,-2,526.35
1,0,0,243,0.004115226,0,0,-2,0.119439072
1,0,0,67,0.014925373,0,0,-2,66.03987915
2,0,0,88,0.022727273,0,0,-2,97.92810458
4,2,0,49,0.081632653,0,0.040816327,-2,0.077197404
5,0,0,58,0.086206897,0,0,-2,29.53647367
6,0,0,36,0.166666667,0,0,-2,0.074774173
0,0,0,17,0,0,0,-2,479.7458101
4,0,0,20,0.2,0,0,-2,8.901989326
7,0,0,74,0.094594595,0,0,-2,128.6309524
4,1,0,50,0.08,0,0.02,-2,87.01333333
467,131,39,47228,0.009888202,0.000825781,0.002773778,-2,0.199076497
0,0,0,1,0,0,0,-2,0.225925978
16,3,3,2089,0.007659167,0.001436094,0.001436094,-2,0.238512778
193,112,22,7611,0.025358034,0.002890553,0.014715543,-2,158.3247341
94,15,3,7973,0.011789791,0.00037627,0.00188135,-2,27.18662014
6,0,0,62,0.096774194,0,0,-2,0.613091962
222,121,43,14201,0.015632702,0.003027956,0.008520527,-2,255.2378601
202,58,87,9504,0.021254209,0.00915404,0.006102694,-2,105.3426573
0,0,0,3,0,0,0,-2,3.945217521
5,0,0,64,0.078125,0,0,-2,9.654382926
598,14,13,3655,0.163611491,0.003556772,0.003830369,-2,3.767141621
18,10,2,274,0.065693431,0.00729927,0.03649635,-2,2.598939999
998,223,152,52407,0.019043258,0.002900376,0.004255157,-2,42.24422939
1185,184,35,101507,0.011674072,0.000344804,0.001812683,33.85714286,10.6510766
2,0,0,43,0.046511628,0,0,-2,6.303387555
5741,81,126,201280,0.028522456,0.000625994,0.000402424,45.56349206,0.055725788
287,124,74,14114,0.02033442,0.005243021,0.008785603,-2,0.612721664
573,3,11,3152,0.18178934,0.003489848,0.000951777,-2,0.803050352
77,92,11,2553,0.030160595,0.004308656,0.036036036,-2,10.15064298
67,9,0,7539,0.00888712,0,0.001193792,-2,286.1374595
643,0,651,112802,0.005700254,0.005771174,0,-2,76.28571429
0,0,0,3,0,0,0,-2,1.918152675
946,671,90,15495,0.061051952,0.005808325,0.043304292,-2,3.787071813
4,0,4,44,0.090909091,0.090909091,0,-2,2.981700966
861,247,158,15123,0.056933148,0.010447663,0.016332738,-2,2.628963329
150,100,9,7641,0.019630938,0.001177856,0.013087292,-2,0.036657058
70,11,0,7385,0.009478673,0,0.001489506,-2,0.106193647
310,68,5,15799,0.019621495,0.000316476,0.00430407,-2,0.100416293
-1,66,-1,4374,-1,-1,0.015089163,-1,0.54178589
99979,8575,3908,15924698,0.006278235,0.000245405,0.000538472,25.58316274,0.208559413
7,0,1,568,0.012323944,0.001760563,0,-2,0.770826344
176,158,9,3594,0.048970506,0.002504174,0.043962159,-2,0.250905891
1728,542,176,29607,0.058364576,0.00594454,0.018306482,9.818181818,14.33153705
12,2,1,3148,0.003811944,0.000317662,0.000635324,-2,0.293332088
7,15,3,287,0.024390244,0.010452962,0.052264808,-2,0.51427441
6007,534,534,200903,0.029900001,0.002657999,0.002657999,11.24906367,1.665391864
237,0,25,5988,0.039579158,0.004175017,0,-2,31.50923325
2890,2117,313,89703,0.032217429,0.003489292,0.023600103,9.233226837,219.9304953
8,16,3,429,0.018648019,0.006993007,0.037296037,-2,0.03573375
90542,11632,3152,6258698,0.014466587,0.000503619,0.001858534,28.72525381,0.022341934
170144,6206,1841,3083853,0.055172539,0.00059698,0.002012418,92.41933732,0.459758652
27,24,6,730,0.036986301,0.008219178,0.032876712,-2,0.048922871
87,66,11,3084,0.028210117,0.003566796,0.021400778,-2,0.045500952
27196,5100,343,1285219,0.021160596,0.000266881,0.003968195,79.28862974,12.83410716
202,42,93,17972,0.011239706,0.005174716,0.002336969,-2,6.018306636
293,146,28,13012,0.022517676,0.00215186,0.011220412,-2,0.006923592
1059,420,70,11896,0.08902152,0.005884331,0.035305985,15.12857143,0.010949801
17,10,2,1276,0.013322884,0.001567398,0.007836991,-2,0.301056685
3,2,0,60,0.05,0,0.033333333,-2,4.174207788
963,120,17,248487,0.003875454,6.84E-05,0.000482923,-2,238.0854389
177,30,109,222989,0.000793761,0.000488813,0.000134536,-2,23.75589226
3246,726,963,1657677,0.001958162,0.000580933,0.000437962,3.370716511,0.102541271
617,15,39,349001,0.001767903,0.000111748,4.30E-05,-2,0.080059191
1260,461,641,1271979,0.000990582,0.000503939,0.000362427,1.965678627,0.584709365
250,26,144,328001,0.000762193,0.000439023,7.93E-05,-2,1.704143932
5153,288,226,301901,0.017068509,0.00074859,0.000953955,22.80088496,0.278439188
6232,1592,753,1247618,0.004995119,0.00060355,0.001276032,8.27622842,0.220087856
14,8,5,2465,0.005679513,0.002028398,0.003245436,-2,0.917123224
101,7,9,57203,0.001765642,0.000157334,0.000122371,-2,6.228215281
10156,371,231,257558,0.039431895,0.000896885,0.001440452,43.96536797,0.047318222
185,14,8,38803,0.004767673,0.00020617,0.000360797,-2,0.01580921
282,37,156,332856,0.000847213,0.000468671,0.000111159,-2,2.595130123
320,134,3,9369,0.034155193,0.000320205,0.014302487,-2,7.389600683
106,55,16,46749,0.002267428,0.000342253,0.001176496,-2,115.0932203
6491,681,182,207052,0.031349613,0.000879006,0.003289029,35.66483516,0.194487109
1479,217,1087,3049664,0.000484971,0.000356433,7.12E-05,1.360625575,0.137256883
30327,1651,720,1460375,0.020766584,0.000493024,0.001130532,42.12083333,3.807078212
144,16,195,316812,0.000454528,0.000615507,5.05E-05,-2,0.713209733
66,0,7,26280,0.002511416,0.000266362,0,-2,30.20889557
179,1,11,42437,0.004218017,0.000259208,2.36E-05,-2,1.166577678
2820,508,112,414748,0.006799309,0.000270043,0.00122484,25.17857143,4.763379429
229,23,145,295979,0.000773704,0.0004899,7.77E-05,-2,1.21974834
180,47,6,16789,0.010721306,0.000357377,0.002799452,-2,0.165091569
10,2,0,795,0.012578616,0,0.002515723,-2,4.782772581
578,12,45,264938,0.002181642,0.000169851,4.53E-05,-2,0.151211468
3,2,2,1159,0.002588438,0.001725626,0.001725626,-2,0.609808612
1,0,0,163,0.006134969,0,0,-2,0.039220582
22,8,2,5345,0.004115996,0.000374181,0.001496726,-2,8.515646954
69,17,3,3883,0.017769766,0.000772599,0.004378058,-2,14.93208829
54,36,0,1083,0.049861496,0,0.033240997,-2,1.095386305
25,7,0,4955,0.005045409,0,0.001412714,-2,0.067707911
-1,-1,-1,70508,-1,-1,-1,-1,21.36308829
7,-1,0,491,0.014256619,0,-1,-2,0.207074693
1538,101,122,403273,0.003813794,0.000302525,0.000250451,12.60655738,1.566722431
27,4,0,641,0.042121685,0,0.00624025,-2,0.437012721
1614,235,399,1593758,0.001012701,0.000250352,0.00014745,4.045112782,1.341058762
29,4,79,39916,0.000726526,0.001979156,0.00010021,-2,0.069012914
493,20,42,444898,0.001108119,9.44E-05,4.50E-05,-2,8.114445053
6293,478,43,122001,0.051581544,0.000352456,0.003918001,146.3488372,2.423627906
22,2,3,6758,0.003255401,0.000443918,0.000295946,-2,1.419247327
228,12,29,159515,0.001429333,0.000181801,7.52E-05,-2,6.399705558
71,5,80,202646,0.000350365,0.000394777,2.47E-05,-2,64.3280543
76,29,7,19984,0.003803042,0.00035028,0.001451161,-2,0.261104942
194,106,2,17885,0.010847079,0.000111826,0.005926754,-2,122.2430245
24,30,7,3907,0.006142821,0.001791656,0.007678526,-2,0.100270464
194,27,186,261514,0.000741834,0.000711243,0.000103245,-2,0.081707201
70,6,34,87243,0.000802357,0.000389716,6.88E-05,-2,0.137985468
0,0,0,161,0,0,0,-2,0.088076891
27,17,2,12946,0.002085586,0.000154488,0.001313147,-2,1.825673888
5,1,0,4369,0.001144427,0,0.000228885,-2,5.594250657
47,2,3,9920,0.004737903,0.000302419,0.000201613,-2,0.589413448
16,2,0,3591,0.004455583,0,0.000556948,-2,2.108573568
85,2,7,37865,0.002244817,0.000184867,5.28E-05,-2,0.054532727
70,13,38,122911,0.000569518,0.000309167,0.000105768,-2,0.096533716
1191,86,284,1760962,0.000676335,0.000161275,4.88E-05,4.193661972,7.953739504
12,12,2,938,0.012793177,0.002132196,0.012793177,-2,1.532132886
93,-1,8,31478,0.002954444,0.000254146,-1,-2,1.286145755
110,6,16,71727,0.001533593,0.000223068,8.37E-05,-2,0.028411975
82,4,5,103492,0.000792332,4.83E-05,3.87E-05,-2,0.649757813
791,67,10,64893,0.012189296,0.0001541,0.001032469,-2,0.00722155
56,3,4,13780,0.004063861,0.000290276,0.000217707,-2,0.016835315
8,0,2,3096,0.002583979,0.000645995,0,-2,0.089948342
398,11,13,54814,0.007260919,0.000237166,0.000200679,-2,0.896836284
138,0,29,248276,0.000555833,0.000116805,0,-2,0.22166164
997,91,41,219304,0.004546201,0.000186955,0.000414949,-2,0.124205705
59,6,63,77554,0.00076076,0.000812337,7.74E-05,-2,51.08766859
7350,387,86,743148,0.009890358,0.000115724,0.000520758,85.46511628,0.215190828
127,27,6,2485,0.05110664,0.002414487,0.010865191,-2,0.02121217
3510,237,19,130449,0.026907067,0.000145651,0.001816802,184.7368421,0.030223789
53,5,16,43345,0.001222748,0.000369131,0.000115354,-2,428.5996597
37,1,1,4083,0.009061964,0.000244918,0.000244918,-2,428.5996597
200,25,144,462921,0.000432039,0.000311068,5.40E-05,-2,14.73742225
18,0,0,285,0.063157895,0,0,-2,3.888849628
62,33,99,56562,0.001096142,0.001750292,0.000583431,-2,0.554347826
-1,84,-1,89708,-1,-1,0.000936371,-1,1.546241554
-1,-1,-1,705,-1,-1,-1,-1,216.8499177
9828,481,522,433405,0.02267625,0.001204416,0.001109816,18.82758621,7.67569819
2550,856,29,585278,0.004356904,4.95E-05,0.001462553,87.93103448,1.723516137
4,1,0,2495,0.001603206,0,0.000400802,-2,0.401384704
326,41,88,310146,0.001051118,0.000283737,0.000132196,-2,34.97770685
26,5,2,642,0.040498442,0.003115265,0.007788162,-2,0.700413485
47,0,1,35371,0.001328772,2.83E-05,0,-2,5.970601533
227,33,3,19514,0.011632674,0.000153736,0.001691094,-2,0.973506271
76,2,6,31368,0.002422851,0.000191278,6.38E-05,-2,23.93131829
23,1,2,22388,0.001027336,8.93E-05,4.47E-05,-2,7.774213075
4504,352,27,79618,0.056570122,0.000339119,0.004421111,166.8148148,7.774213075
2,0,0,138,0.014492754,0,0,-2,0.251075091
542,868,340,432828,0.00125223,0.000785531,0.002005416,-2,0.138068896
0,2,0,496,0,0,0.004032258,-2,494.2877239
5,0,1,2351,0.002126755,0.000425351,0,-2,12.40476228
22,4,5,12715,0.00173024,0.000393236,0.000314589,-2,2.416583392
2,0,2,4096,0.000488281,0.000488281,0,-2,0.586321837
283,48,4,38202,0.007407989,0.000104707,0.001256479,-2,0.244751513
6,1,0,443,0.013544018,0,0.002257336,-2,0.35917577
103,19,20,81907,0.001257524,0.000244179,0.00023197,-2,9.390447596
10,1,6,9613,0.001040258,0.000624155,0.000104026,-2,1.330269227
234,41,7,42898,0.0054548,0.000163178,0.000955756,-2,6.110058828
32,11,12,17278,0.001852066,0.000694525,0.000636648,-2,0.080028229
38,3,21,348602,0.000109007,6.02E-05,8.61E-06,-2,0.398564021
148,12,19,86291,0.001715127,0.000220185,0.000139064,-2,3.878304942
2,3,0,1616,0.001237624,0,0.001856436,-2,0.47408236
15,0,1,4220,0.003554502,0.000236967,0,-2,0.171492967
5,0,2,2931,0.001705902,0.000682361,0,-2,735.6750587
236,58,3,17640,0.013378685,0.000170068,0.003287982,-2,0.968241768
209,13,41,284836,0.000733756,0.000143942,4.56E-05,-2,0.349826483
3,0,1,6204,0.000483559,0.000161186,0,-2,0.06159078
220,16,19,61385,0.003583937,0.000309522,0.00026065,-2,0.019688695
203,1,18,293422,0.000691836,6.13E-05,3.41E-06,-2,0.06870762
94,31,2,9579,0.009813133,0.00020879,0.003236246,-2,47.27995402
-1,-1,-1,1902,-1,-1,-1,-1,0.6966283
1,0,1,949,0.001053741,0.001053741,0,-2,0.6966283
103,7,10,69224,0.001487923,0.000144459,0.000101121,-2,1.583827605
6,2,1,3600,0.001666667,0.000277778,0.000555556,-2,29.31081081
0,0,0,35,0,0,0,-2,0.942951084
1,0,0,59,0.016949153,0,0,-2,214.2511123
201,6,2,20156,0.009972217,9.92E-05,0.000297678,-2,0.177553863
184,663,2548,361180,0.000509441,0.007054654,0.00183565,-2,0.601316151
110,20,2,32708,0.003363092,6.11E-05,0.000611471,-2,1.793365843
3,0,0,3142,0.000954806,0,0,-2,0.374238366
2840,368,72,321272,0.008839862,0.000224109,0.001145447,39.44444444,0.707739163
161,16,61,219968,0.000731925,0.000277313,7.27E-05,-2,0.225677265
2,0,0,1458,0.001371742,0,0,-2,0.230550032
20,10,1,3911,0.005113782,0.000255689,0.002556891,-2,6.712107509
25,3,1,7902,0.003163756,0.00012655,0.000379651,-2,1228.508876
10,-1,0,1769,0.005652911,0,-1,-2,0.04920527
345,37,27,582884,0.000591884,4.63E-05,6.35E-05,-2,1.448104571
542,20,9,57033,0.00950327,0.000157803,0.000350674,-2,233.5737817
28,7,2,18636,0.001502468,0.000107319,0.000375617,-2,0.173888927
45,5,4,5933,0.007584696,0.000674195,0.000842744,-2,0.056586853
176,47,7,7107,0.024764317,0.000984944,0.006613198,-2,67.38963224
19,0,2,10807,0.00175812,0.000185065,0,-2,10.33495202
32,3,2,17779,0.001799876,0.000112492,0.000168738,-2,18.57343167
332,39,20,12910,0.025716499,0.001549187,0.003020914,-2,50.1423664
8,0,4,36532,0.000218986,0.000109493,0,-2,8.607105955
79,17,3,28926,0.002731107,0.000103713,0.000587707,-2,2.10676571
391,261,47,266018,0.001469825,0.00017668,0.000981137,-2,0.769417049
13,0,1,4022,0.003232223,0.000248633,0,-2,31.65758793
4,0,0,415,0.009638554,0,0,-2,2.471469537
105,11,3,26569,0.003951974,0.000112914,0.000414016,-2,22.29727154
87,12,6,96025,0.000906014,6.25E-05,0.000124967,-2,0.749335601
1,0,1,904,0.001106195,0.001106195,0,-2,28.70552747
7326,1112,178,238153,0.030761737,0.000747419,0.004669267,41.15730337,76.35521315
34,-1,2,12305,0.002763104,0.000162536,-1,-2,29.13271487
252,24,1,7832,0.032175689,0.000127681,0.003064351,-2,810.8194444
4,0,0,460,0.008695652,0,0,-2,0.596275017
9073,462,37,120137,0.075522112,0.000307982,0.00384561,245.2162162,26.74401175
2,0,0,351,0.005698006,0,0,-2,240.0467934
3100,309,25,70212,0.044151997,0.000356064,0.004400957,124,0.058107679
10,2,2,3207,0.003118179,0.000623636,0.000623636,-2,2.195990924
187,131,23,49672,0.003764696,0.000463038,0.002637301,-2,1255.640994
17,0,2,6791,0.002503313,0.000294507,0,-2,152.6910886
2361,578,115,670743,0.003519977,0.000171452,0.000861731,20.53043478,0.182384914
1458,155,31,343738,0.004241603,9.02E-05,0.000450925,47.03225806,2.521291561
38,6,4,21027,0.0018072,0.000190232,0.000285347,-2,79.06851867
39,1,1,2530,0.01541502,0.000395257,0.000395257,-2,179.9019721
93,10,89,249629,0.000372553,0.000356529,4.01E-05,-2,2.386602418
14855,211,431,4627345,0.003210264,9.31E-05,4.56E-05,34.46635731,148.7200142
53,10,6,35037,0.001512687,0.000171248,0.000285413,-2,2.077226395
3,0,1,2761,0.001086563,0.000362188,0,-2,7.548128675
17,1,1,6615,0.002569917,0.000151172,0.000151172,-2,415.4084567
163,41,3,19345,0.00842595,0.000155079,0.002119411,-2,489.647175
21,14,6,2216,0.009476534,0.002707581,0.00631769,-2,366.5731024
77,2,8,53434,0.00144103,0.000149717,3.74E-05,-2,88.73140712
4,0,0,6932,0.000577034,0,0,-2,1.421196516
20,3,0,8525,0.002346041,0,0.000351906,-2,13.1178585
19,8,0,2169,0.008759797,0,0.003688336,-2,2.273616756
46,14,10,17848,0.00257732,0.000560287,0.000784402,-2,789.0413271
37,14,7,60835,0.000608203,0.000115065,0.000230131,-2,0.170089307
227,5,5,71197,0.003188337,7.02E-05,7.02E-05,-2,0.148446678
3,0,0,1122,0.002673797,0,0,-2,50.89238268
7,2,4,21525,0.000325203,0.00018583,9.29E-05,-2,2.039537051
385,8,5,18516,0.020792828,0.000270037,0.000432059,-2,2.745628388
90,7,8,61587,0.001461347,0.000129898,0.00011366,-2,3.101881404
370,63,57,433845,0.000852839,0.000131383,0.000145213,-2,1.123326929
25,0,4,23528,0.001062564,0.00017001,0,-2,20.4853628
2,0,0,369,0.005420054,0,0,-2,20.48537659
3,0,0,18843,0.00015921,0,0,-2,41.6473823
350,111,117,159417,0.0021955,0.000733924,0.000696287,-2,2.204182547
33,6,0,3289,0.010033445,0,0.001824263,-2,0.155744174
19,1,1,7156,0.002655115,0.000139743,0.000139743,-2,0.379097692
122,6,3,53210,0.002292802,5.64E-05,0.000112761,-2,183.7597655
46,2,13,31259,0.001471576,0.00041588,6.40E-05,-2,0.968669995
4,0,0,1298,0.003081664,0,0,-2,22.76087027
125,20,0,1409,0.088715401,0,0.014194464,-2,0.227393622
13,5,1,11160,0.001164875,8.96E-05,0.000448029,-2,0.283518864
2425,128,42,82817,0.029281428,0.000507142,0.001545576,57.73809524,0.296871655
