videoId,likes/dislikes
q3MWRvLndzs,27.98879142300195
Jm-upHSP9KU,49.08378378378379
a86cQobU-n4,18.541009463722396
0kMqRhJ_A0c,4.6979978925184405
EWjKO6bPs5w,-2
FrZVRuK77EE,-2
HcAmYGJrETo,18.89060489060489
ia8CKDIur3s,32.91839412227762
5gb7mPM_J8E,-2
6CnsFlEOeug,-2
ZipzqCphi8s,80.83931623931623
7WXkExZPjJg,-2
S2YXqgZTWu4,97.72112676056338
WYRNBZOKp_M,6.9040860215053765
1TerTgDEgUE,3.3328758767917046
3CLDODvcYw0,23.49019607843137
RWMYNTnoEyQ,55.75229357798165
SZkGsgmpSNc,36.91979949874687
gGaxo98yHuI,16.337868827396424
lkwjEpX1uy4,-2
whkCJCVzUB4,53.790180878552974
Bn4OY3U9nX0,-2
hDQ8ggroeE4,-2
5jmN_tBS0t4,7.248945147679325
eXTiiz99p9o,4.770260017932271
-X8Xfl0JdTQ,108.06432748538012
7HPxeASxXW0,3.5597695327339496
f4Ptgb2HaXU,15.213450292397662
WFkGPT0gKiM,-2
GjKGWvdSamQ,79.26229508196721
pocNl2YhZdM,50.142097631706136
PoGXr6hUTD4,44.871937639198215
nsnyl8llfH4,28.899686520376175
zVD_hAlgnQc,210.6
H6hpJzK5vUo,30.84491587417703
gNTokBG0Yz4,-2
LqaDf2fuUH8,35.837116154873165
sWwd5vks9n8,42.31116071428571
hJRDV2lsZvE,-2
f8FAJXPBdOg,122.85813953488372
Kfuc91MZchU,28.227272727272727
cgGFU6rprMc,13.335083114610674
L1bO-29FhMU,-2
GzfXyq1L5IY,-2
g_gDPuv_wgE,-2
TcxZSmzPw8k,84.421926910299
dD-yN2G5BY0,20.289772727272727
V1lbAdGnXS8,22.4
kMKc8nfPATI,56.00354609929078
ccqOVmsybO4,24.88111888111888
cFdCzN7RYbw,70.02016129032258
eDMwpVUhxAo,70.31259044862519
C8xAuN_nHNc,13.229534510433387
qZh1MrDHLoY,23.809663250366032
k8YtroKjVxo,9.439186384391864
pzHiVGeevZE,44.013675213675214
Gr3ov7R89Xo,-2
5eJYW4ew5eg,9.312121212121212
pB7gnB31NnI,7.540268456375839
N5plbx-i2Kw,49.09411764705882
S7JS_IfQX3I,-2
3_7KYoO5qHk,39.69217801753203
HDAFivGsKX4,45.35950413223141
XB7HqZc2p2Y,116.27586206896552
ty33v7UYYbw,-1
2WuB8BhUJrc,26.91638225255973
OtDxDvCpPL4,75.36842105263158
xBl4be_RAx0,-2
K6PpCTMEAVM,-2
nCMwXxbEkXo,-2
x6pYAiRqhio,12.423018292682928
Utu-LpJn3Is,36.05357142857143
ige2YBBJeh4,11.410048622366288
VyK5wpEgQgI,-2
FpMNs7H24X0,28.258928571428573
1nBwfZZvjKo,122.98795180722891
69Ikpcn1XUw,-2
KCxQ3hYHrZk,27.848148148148148
nMWGXt979yg,33.89473684210526
AMXLAK6Ynfc,134.3448275862069
APT-OhaWlu0,-2
h3-Pj-zbEq8,48.74285714285714
TFwHELWXtB0,14.44263862332696
_h2VmkM5nXE,2.08688886007003
8LVN7WVgx0c,4.727331606217617
FNn5DB1Zen4,5.731981981981982
ZyyYQoXr6PQ,4.5525
bFBp4l7ziuA,2.833
RlbMzpi571Q,-2
S2v9QMgEMz0,1.8408450704225352
-L2pnCs2DFU,-1
K5Klgd91ygk,-2
41c2PPW5nn4,5.520992366412214
Th2V86_PMRc,-2
O1NkyIjVb9I,-2
6LUwHYUcnGA,3.3600973236009732
9-pgBbCjKoc,-2
w1Xb2AXg-Dc,-2
6DVVWzymbE8,3.530108523028057
1qiExNrFfsw,-2
WfXqVD5BypA,2.788181120491174
qPn0NsZDtkk,27.934579439252335
i-WYT2UotIc,113.648849797023
d6dxWNQj1GU,10.823232323232324
tqKpk1wABuI,3.894984326018809
8P88oywe27s,1.2894386298763083
QDMDbL-E8WQ,-2
35buw1O1UX4,-2
wMWcl2aPtqg,-2
uZGFTmK6Yk4,71.61923454367026
LG-_Dz6nseQ,3.625102880658436
VVV4xeWBIxE,90.29416785206259
SjK2XlNE39Q,94.59891891891891
Z2JAwJgwKBA,-2
E03HFA923kw,14.18595825426945
r-g6-MhuPj4,-2
kz3H66CElSg,23.88135593220339
GzuSruxHL2g,30.61111111111111
dFa86cwrCEE,3.870216306156406
J9J13F-OlQQ,-2
5BcUZZcvvFM,16.04597701149425
9PjkpCeS1IU,-2
coj1NDj4aAc,1.5629878707817941
rHo7T7FxQvk,6.2885906040268456
3VEeTGvrvKs,-2
GweMaI6bmvI,-2
XQyTcKkT9oI,-2
mTRkgwm0edg,-2
edsLQD-A4do,-2
QHtD5cyAXAo,-2
ZEl-Y1NvBVI,62.569131832797424
EUxxRz44dNM,28.54320987654321
SLoukoBs8TE,82.95523520485584
5YE491blPDQ,-2
i9TdoO2OVaA,49.443491518963214
ryxt4gKt1vY,-2
6K2smAj8cFU,-2
_H58Umi1oNI,-2
qHZFqVWDGuQ,-2
JcnChnrHwXg,24.288343558282207
KW3OFiAAslE,-2
xBOs2jw2djg,-2
7xNnPGo0om8,-2
cjxXkk5CpSA,-2
17ZyeHmJADc,8.697758496023138
5_FejWuGksM,-2
jsxvu494oik,6.037601626016261
eRCKYLjR7yw,12.675925925925926
rrlr02YDr5A,110.63180964308077
TtPLeztfx9o,-2
7LqT2r3RZkw,-2
_4TbCX-3rPM,-2
m_wSrjTHvhg,1.5511904761904762
dL82BWbgqS8,1.2064606741573034
zMne55pwfFs,-2
WbbLz9JHjBc,-2
5ainlWx3fjA,-2
dRl8EIhrQjQ,25.392422662495655
HF2R8CHLwPQ,6.656593406593407
bQPxkeQwn4g,-2
E5JfbCilcKg,-2
P73REgj-3UE,85.94522722762453
-2ahUqofBJY,-2
n5FW-AIIuX4,-2
ZXfswwdVLns,-2
ey68uVUuyvs,103.86541943270971
Y0jCujQG7L0,4.286096256684492
WMeC_JfiHfM,-2
ta9HcTEsSoM,8.011976047904191
CTGn_1I3wt8,-2
46xb1eOo774,-2
GzfXyq1L5IY,-2
DnjXUgS0L7g,-2
z78mgfKprdg,3.2756924669945637
wrio51C-Bxg,5.994893617021277
Gu3ZWlvyTCE,4.9527777777777775
V0s2S0px6qo,-2
ZaqTa3_dvlQ,-2
cEn99fqB-g0,-2
Tj3tmA0wenc,-2
wKOPUqePDDU,-2
FDMv8XDrG0Y,-2
sJjMIbBEQw0,-2
4RBnCPbXk7c,-2
e5nfrehyWDM,74.18277547950358
Z6NEnLvhFCk,-2
nLDIhVko5kU,-2
hw7Z0GyYJjc,-1
DE9IchvpOPk,13.829425682942569
8L-lGV7UVFs,-2
xhOO888oGb8,-2
2wAvxQfusWU,15.403043691703486
Y1cU8-scOVM,7.753623188405797
WBkfOUaEcWM,28.951219512195124
Jh2bI6VgUek,-2
P2vwF-aUYzo,-2
rCfbdDt2b2s,-2
kuNOhoe-GN4,-2
aZ4KNMnTsIs,77.13931888544892
5RDSkR8_AQ0,37.48800959232614
mL3sho1CpkI,79.96674182638105
l0s_M6xKxNc,-2
ckZfHFMkyOI,18.852040816326532
raTu2g_1Wzw,29.110881542699726
GS1xL1qcBa4,-2
2uobDgoIdsQ,-2
z9n9rqb-lvY,140.09895833333334
OwdG5bOFXfM,-2
okzPYiPMCD8,27.4
tVprmCMpseI,-2
fJ4MXc5n8I8,11.957566052842274
3CMS9xnBRkc,36.78833693304536
_ZXUCQc2Z78,105.1791850760923
Pcu7SmA9bug,-2
zVsHzS70krg,51.27093596059113
YHiKjJEFY6A,-2
hU4eMj23Aa8,13.410351201478743
rBO8z9pHAuA,9.795389048991355
6KvD3-FBePE,-2
2bgfO3HSR7w,8.193710691823899
oNuqjLmv6uk,-2
SmZSLirtBek,-2
XLpjLFzbKSo,-2
IgatuaBqdYo,10.996503496503497
8x11zFzrQzw,-2
XfdYZFtG1No,93.48055555555555
dTi4v3HveqE,63.91379310344828
sN1GFa1DO3k,37.01851851851852
dar3OfCr248,8.384496124031008
bOKl8u28Lok,-2
vbNHCn2gHQ4,13.256060606060606
q9AoGc-OTCk,110.11163227016885
7O7XCt8K5tc,1.8877280958350746
iRrFZUyi53o,-2
Ts_9ArGuItE,-2
YJwlcZnfVDM,-2
__cda1WLXMQ,12.915343915343914
loFL5gT_m8I,-2
6VkKeM-OK6g,-2
NIozRwyLuys,-2
VxwsBSoenqs,7.489402697495183
i73n-LTXPIM,15.855670103092784
NXVCGiM2fXs,-2
pKnRUmg59p8,-2
-OivByuJT-k,5.470829068577277
Giiz81_uzK8,-2
A1DTBw0DaaU,-2
osSMJRyxG0k,35.726950354609926
wqH9KX9o0vg,43.26766729205754
amhtkloe06k,7.096256684491979
OOBr3e5MmdA,-2
Tv5gBFqzQfY,-2
GzLvqCTvOQY,105.65700768775872
zZKjgitadKY,-2
O7U4HWjYcqo,32.885714285714286
qQ-BfRXd-YY,-2
NL1Xw9Lpiiw,19.554513481828838
4sm5LNqL5j0,-2
QjJ2wKCMq5w,29.867469879518072
IGmcXyNVZiA,-2
lvtfD_rJ2hE,45.45542501727712
e8u1RJ7obFk,5.152905198776758
KzpkvfuQGFM,-2
0kJ7FYgJ7Mo,45.18509615384615
mCyCapbV3HY,-2
5u45-x0-zoY,10.277701778385772
d59eG1_Tt-Q,-2
sAYB8DTvl7Q,2.0382749326145553
aivl8Qdr8Sg,14.20843989769821
hZV8IfJm-MI,8.340579710144928
_bN4b0cM9Bk,12.220727168622961
TUNVUVVJHSk,12.473333333333333
2wzPF_Xw7WU,56.775743707093824
8C_7RITnd74,-2
kClAxIXFQrY,14.873134328358208
fkBOsTVfpdA,35.83132530120482
PL_-z497Q-o,43.151162790697676
RzDMCVdPwnE,82.51113786875376
AZeWPlVoLko,-2
4-h-xjcqewk,21.123260437375745
nCKkHqlx9dE,104.53321678321679
TTcXhYHmOx8,91.18493852459017
PBBiu-kKzm4,-2
lh8Btv4f358,-2
5QqBXSy5AMU,-2
-QylJgiVbhA,-2
ro33YJypzpw,-2
3oy2k33KQCU,-2
ft7iVUpcsOM,-2
oHa3rgBgt4s,-2
TiNuvL5dCZQ,-2
dRkmVxpQVqs,-2
rSU9kVKTfOg,-2
gFEum6wt7LQ,-2
sKxKXneKnVw,-2
hzoiLyInHXs,-2
wkjbYcBKm2M,-2
1LtBvIF2MCU,-2
jYYvexiTiDw,-2
3Go3K42Aljo,-2
QNh4bWApUaE,-2
eiEPR8rp9PQ,-2
Ln7leKDO2w4,-1
5KB5KAak6tM,106.0625
NbSrDF9Fl3Q,-2
ToIDMM_sddg,-2
vnorrt3V2oY,-2
Z5t5sBbJ-8c,-2
Tn-7BcvIOqI,-2
tahfpshbZkE,-2
vxU9RH0RURg,17.094493541808294
WC2W35eVMxw,-2
cqqMf_cO3Yw,-2
u1U2NGR6s0w,-2
5BybhM6ySyA,-2
9sfEBPiMp2E,-2
D2jVPFGISaI,-2
F1F_1MUDvXY,-2
c5FUnm_w0sY,-2
TPdDhzYbkbc,-2
qwDt8gWK-UU,-2
8zToLPB8CV8,-2
4EFiklOpRto,-2
LPxx4QPyUPw,-2
OZ6kAP4ELmo,-2
ngZMA-WpKhg,-2
9Tm2iklTJzw,-2
SLoKrlLyQV4,-2
cmM4Whiyqwg,-2
HzmDkxi0C_0,-2
5A7hRFF48zk,-2
-5ur2B2ehY0,18.074626865671643
qda1Uvry-o4,27.210462287104622
ccCblUZFM0w,56.84615384615385
icBaDPmdCyo,-2
Cs2hXspdQzk,-2
r_Tm5PMBmnc,-2
LbJraEY7nNs,-2
dKdebUHvXuA,-2
wCtddtKLaWU,-2
FGpAvzTayZ4,-2
cKj3xIQ2bWM,-2
rak2p52ND-w,-2
ohYyfXzFCqs,43.44278606965174
GvguLc0v0AE,-2
WIxob8aMrA8,-2
W7MtxgpgyMs,-2
tTsPMK9qhcM,-2
v_-QRQbrwUo,-2
Y08yW9_K2Gg,-2
w5pYIe2Vkmk,-2
AwORXk-d-nc,-2
lCwYP9tBRYM,-2
xMEKKwSBsvo,-2
pLN2b9i_cRs,-2
7atP7K4Ty4A,-2
CLyFuTUDrmw,-2
iqqoJtPSpY0,-2
DTPfE-ODLeQ,-2
Z3XmVrIHe3c,-2
xc2cxa-B2Xs,-2
6MoSDJOLxkY,-2
RhrXPExkK6Q,-2
fAwzpR5O2pY,-2
aZyBKho80uk,-2
7EJMzw0E2xA,-2
Q_HurOv2JlY,-2
C42BRjp0kmM,-2
__0r5MqNqhs,17.402677651905254
r7wxo4YsYZY,-2
qDWnGrH53cg,-2
5I7ALDwvUas,-2
wZNQoKcoFwg,-2
QAiZPI7KSrQ,-2
XitB3XZKAm0,-2
r5J_GYZLcCo,-2
iQHL828T4AY,-2
E6nxeJgynE0,-2
b3FDcK-CBiw,-2
imoeWBuP69Y,-2
-u2lihhUlYE,-2
VHhk1a1Df04,-2
ilOOe5DENas,-2
1abvH36LHXs,-2
Pzy6Xd26t-s,-2
83gPmqR8ks0,-2
zyl-acMKeYM,-2
T7iR2THolB0,-2
-86yNPzVP_M,-2
54Bu5g1p1PA,-2
roivc4e0MwA,-2
CCOWArAD-QE,-2
O-w3ZBzY5jU,-2
6PX5PiU0X1w,-2
UEnZRNtVH3M,-2
3k_dLhixijA,-2
SebUNDK1cKE,-2
JHfImh5sBhQ,-2
-rxxqXL2HCY,17.21453529000699
P1g7dnBcU10,-2
R0__aXQ7HWY,-2
E37BIEy9o8g,-2
AoQR1wcRCSs,-2
dFFyQGdQKqY,-2
oEAOnfHZpFc,-2
NtqpvHacU1o,-2
V5f9E127sDM,8.984375
GbMIOvsCGts,-2
ES1HVBj87yY,-2
lcn4yaOW91Q,-2
TXx2CUTCof8,-2
KxqW97nv31E,-2
XWIDWPOh1p0,-2
E0QN_CP8gxQ,-2
PkbbnKBbrtw,-2
6z3AbchgJcQ,-2
GDcH775qrtc,-2
ZsXR9fJoy4k,-2
LYZ7PkKUPmk,-2
LhY88_2hTXA,-2
9H-ktPKOqeE,-2
S3JcJX0jSk4,-2
bHe0R01iatU,-2
ZIdSK5qKWm4,-2
XCQpgn5cmeA,-2
ZAPLH-aWaQg,-2
11ctU_2zYeY,-2
qEEU8VIa0jk,-2
29oW3VJjIyI,-2
d6ABIsh6aUI,-2
DAvhnC5smSQ,-2
pBz6Tcelq2Q,-2
X7rvhjgSSys,-2
zMQqflKLub0,-2
LKSXQYVssoc,-2
ia-kQbFxy6Y,-2
0YMag58OGKw,-2
hA4zHXitkXY,-2
Ircnzsnr-7Y,-2
6DKcaqskaKM,-2
sJHzTF8EDqQ,-2
Yhe6OlrpFwM,-2
Cmpv0dk16MM,-2
632vTkrVzVc,-2
2CCbFeaaB34,-2
UaPFv_OHaJs,-2
7956fMJ-ykY,-2
BZpf0RH-SCs,33.857142857142854
Ka-DbbElXjk,-2
_D3iqERO3Kg,45.56349206349206
M8d0GYdxUPE,-2
Ly1P9k6K7ro,-2
tfCUoxcAGbA,-2
0dM08uhnGyY,-2
5_-cp-zCsvA,-2
mBLA-jCIULI,-2
D4hj2Wlr5Pg,-2
nUdiAs9n0kM,-2
F1onYOxHdb0,-2
TZmVn6b0UHQ,-2
9oW8kwRxcE8,-2
DpdHfRKm6g0,-2
m2ryppaXQAg,-1
7UaPL5PGywo,25.583162743091094
3lSHaT_snqM,-2
HH5M8104Il4,-2
dHiSC__XFkA,9.818181818181818
iFAdz-GCU68,-2
0Uxup6gJ25U,-2
PR9NLQkcypA,11.249063670411985
4RLYHrEdbYA,-2
J2u1Na2_c_Q,9.233226837060704
uF93VKA6CDg,-2
-XpPEmcnKCk,28.7252538071066
mf54-4qr88U,92.41933731667572
i7ywptMBWTI,-2
GVq2UkB-NLM,-2
WMtxlI3zeGM,79.28862973760933
KtNnr05VeKA,-2
ghZaAZ8tjGQ,-2
rMyCHqA-AJE,15.128571428571428
mKQ7QtOhVt4,-2
GG6-tddFPKg,-2
gJLzX-zP1cg,-2
OvueKBz21M8,-2
NRjXoQdxq8s,3.370716510903427
7TFudCT1ixs,-2
bGOpka_STLI,1.965678627145086
_ciXK-Lb1ps,-2
MYvRkR9mXHk,22.800884955752213
UOUN2hXvn6Y,8.276228419654714
okT2_NxhwG4,-2
O8ICz7yWG4Y,-2
K-9l8bVLXB0,43.96536796536797
b2pSvLnFASM,-2
oqU-pz0fOws,-2
HaaqKgmN-Lw,-2
5pDrQ0W9B4A,-2
byPxL2FCTvw,35.66483516483517
4Pt_IiRR5_A,1.3606255749770009
1Vpx_ZlCw-o,42.12083333333333
SABJI7YQcL4,-2
3c5MWk3zYpQ,-2
Rsw2Kv4SrfM,-2
nrbGrkGcBrE,25.178571428571427
c99GJCBNax0,-2
zI6xRz_HLUQ,-2
hXr1VYeK27I,-2
BxprkCx29Fs,-2
hKuSngt5POg,-2
4ps_UmZD2I8,-2
5mMTuvf3Buo,-2
xu2c3fs7KNo,-2
lfwS0NKcHCU,-2
yWFxrSYWrfE,-2
EdQqy72QQeQ,-1
PK8C7uVH_zI,-2
01paDemDYrU,12.60655737704918
G89YyTH6Tl8,-2
1AkgjPkCQXc,4.045112781954887
1hGCxn5SnoA,-2
ssA63nVjK3I,-2
rAriKcpXqOs,146.34883720930233
OeeeRIev82Q,-2
D5N0N7bm8ZA,-2
HDP7ClEUfPc,-2
Dn1oscAtpGs,-2
gh3V4Mwv8tY,-2
IZsDvmGeUq0,-2
KwuIbUksu5A,-2
hJc5aL8GA6c,-2
xtMgPhnhCSk,-2
IPlXicaTvuE,-2
qPsbqCwR_JA,-2
1CSEBO4MDxE,-2
t538yQcGwPA,-2
BOMAy8qEB3k,-2
bDU-FeheWLE,-2
Fhvl2UTXAsA,4.193661971830986
-fob_MSJPVE,-2
TYwEoTS6Mbg,-2
YKfSE0t03NM,-2
snrkoWr7hz4,-2
3XyF1Jjt30k,-2
b7OrUt-8k88,-2
_tfkA1SQGac,-2
-rhHYq4SZng,-2
jzrk-pi-u9U,-2
v_HMh3RSJQA,-2
ZamwMpCQKH4,-2
iO4RlH4TeY8,85.46511627906976
N-KW19Z2iWU,-2
-ShAWTHWOc0,184.73684210526315
XbbxRzcF7lM,-2
hrampH94LY8,-2
ii02GntYH1Y,-2
yzggTOHLMlM,-2
yvAAmESQEIM,-2
uEg8edzBsdg,-1
pVGNG_dfCbY,-1
kcvI28KWIu8,18.82758620689655
xCe6NOBUut0,87.93103448275862
dIeQW9esxWI,-2
2xsiGCbYpvA,-2
g6dN0-Cn_w0,-2
Fwst56iAXoE,-2
NYTuerTD7ZA,-2
JCxlBiqcyRQ,-2
0SKVsJKvn_w,-2
IWQiZhsHjuA,166.8148148148148
vtiQDHBLPc0,-2
qzTaTfikF6s,-2
seSsmdMM76I,-2
i603Nt6dvzE,-2
3ZTnlGaW-Ho,-2
CCUw1NOszxo,-2
jK_McrwTsOM,-2
3UhdtiMZzlo,-2
hXRg0BABIqE,-2
z3UV_zeFyDU,-2
-B7U6coh3AI,-2
Il3rm2Qr858,-2
oH3yi9hkCKg,-2
YMdHnur--r0,-2
Davfa123qeo,-2
lILSMPyaigA,-2
hiOTieWw-Yg,-2
2w5-6jeq1rY,-2
Bd_HQdq-7wk,-2
SrhSK_cUFYk,-2
vbFGjtHZmvg,-2
kSnjak8XEmo,-2
MCcO2OFEN6w,-2
a03O0-pU7xE,-1
cgyLsSMB3n0,-2
39cFdmWlpwE,-2
FkFhM4g13v4,-2
Mj6f4rn7hsE,-2
ZesvVLM_PUA,-2
feCG2zfzflo,-2
NmqxNljCAWs,-2
yYVpItYxbcg,-2
SYJP_Ij1_3I,-2
ITPv45yBCKA,39.44444444444444
Dy-2HZNoDIE,-2
I_8gF_ortTQ,-2
g6ULLWb-Ejw,-2
UpBQXB8cN6o,-2
VvYs6l-ByVI,-2
d74sOrWVuk8,-2
jfMxChODgis,-2
eOez3xPe8wA,-2
RDprXdyGaJs,-2
hpd5nYQLvb4,-2
N7Ofqx5hHWc,-2
nkalO6iBclY,-2
6DHhWpRjUqU,-2
s05cOOaj47c,-2
D5NyCm22seM,-2
leU1kbtIZUI,-2
pcvQkVvWogA,-2
96ZJ7UB-szw,-2
nPkjR3wpuW4,-2
yuQ3TllX42M,-2
K4myfnsFCps,-2
n9160fc4Kqg,41.157303370786515
hgq-3PPA594,-2
VVoW_jt6cfc,-2
_awX1nfWtng,-2
Jpap9zDhx4A,245.21621621621622
LMYyWCK52-s,-2
rBAvTl49KE0,124.0
ukAx2MAt3SM,-2
I8cys-EvrG4,-2
cqr1c_Is0so,-2
C3Nppe9yntw,20.530434782608694
_An5u2ex-is,47.03225806451613
t4fKckhB5OQ,-2
h-RolJh9jRw,-2
PnLz_z6Hsqg,-2
9qHdPhkSSNQ,34.46635730858468
MHSwhe2lONU,-2
SCq22HuGzmQ,-2
R12AuzsSNro,-2
UHfLPlTs-PY,-2
-s3Iu79fydc,-2
-6TPcBab32c,-2
3Tp9GT8tfgs,-2
7UX0lPftkp8,-2
tgOLw8NLRp8,-2
8roCcpI4LWA,-2
XAy6sYZ5GVQ,-2
d4KU3Eneaug,-2
kPjskBpL5Rk,-2
_33d1E8PYsc,-2
3Hpfr3bHs7E,-2
c3ZLkFUKEfk,-2
BnDtZnJCpA0,-2
NugGZGFwcTU,-2
RsPxJod7AjI,-2
CWpOODINn0Y,-2
Q_3lB10-9i4,-2
1WKAEAgXkfg,-2
bfy3A5O-Mf0,-2
70rimIMjkDc,-2
o31RrKw_cLg,-2
UTAYE96XspU,-2
Ols6WDWG0uc,-2
Q1lNKLhit8U,-2
hFWL-qqt7ro,57.73809523809524
5QAPoDs-3OY,-2
6b86I0gM9BM,-2
oaQfeN5ZY3E,-2
IrCQXT1yZP4,-2
pJ48YvNq9Yk,-2
L-jKdihXUeA,-2
9C02-Rz_wZg,-2
GQ6r8f9V1vE,-2
7IHebmJzCY0,11.617886178861788
PtweZ9kKnKY,-2
YEVAtBbaly4,-2
D1Q5wK-riFI,-2
vEcX6_Z965A,-2
FOt3oQ_k008,30.47670025188917
AbBiNcWL9E4,45.451219512195124
yqwb4HIrORM,20.2
79VVxkaDxIQ,-2
HcKrQ_1JTwM,77.52380952380952
olOYVEcF1M0,33.80124223602485
SVX7k76Sd8c,-1
WrqEGcFrft4,-2
9cakGJShgIQ,197.375
tgCMsSqfR1A,69.71052631578948
hHq4UY2DdvA,128.76190476190476
nhY8h4k1Si8,19.21551724137931
1ACZoJ_-6Hc,32.6
188nXnqbvE0,90.52631578947368
yn2V-FELWg4,23.567857142857143
MCAqGck0LDY,13.15648854961832
Zaca9G_KOEE,-2
iQzB5T_B_iI,17.12113266911379
dSr1tl4Gsj8,-2
N3V48CeQYw8,50.14035087719298
RoODi1GtXMM,-2
l4OzLUd20Eo,91.71428571428571
wkI5cEa7AJ0,25.726190476190474
gnEgoGjlGXQ,-1
jOQnYvG8MJY,-2
qIBcmIF7c5c,36.02094240837696
C6OpzsWusZ4,41.77477477477478
eCiaObdTnL4,84.85483870967742
DDmz9iqyeSU,31.16
zTeDwAUlxOw,-2
iG97jhDmhis,91.53191489361703
5bNMlG9KB5c,90.27272727272727
yyYhZ9HH8cI,27.087896253602306
gNMoivM99No,64.92972972972973
-GQggdSr1mQ,6.757660167130919
rh-TnPP5SW8,-2
XdD3Qy5U2t0,33.790625
mdC8NZqM0uw,34.8876404494382
dTu8OFJgqXk,29.568627450980394
TJMCQYoGnYA,-1
DAmWkitMyuE,-2
2j0pmhcHop8,44.72
lHkHE_X1p7s,3.930513595166163
znknxYVrNDs,262.25
vhv86M-aYN8,133.625
5aqUqUr7xRg,-2
XrmIklpEi5Y,-2
2upYdyJz5Zs,5.756198347107438
8zsBaFTRprk,45.983333333333334
LLULTYqAo84,-2
adSLmCrUkrM,89.1863354037267
k1x5L9gQSG8,71.12269938650307
JgfPDjajsVo,19.228346456692915
_velCpP4DOQ,15.203947368421053
4o_AjpXRMI8,95.88888888888889
YwJpkFAqjCs,-2
3Ba7FPH5p8o,-2
T64HatTj7B8,-2
7khQNR7s1Ho,29.842535787321065
Z_WrNdFARJs,-2
HB2VtB-G-94,275.5
DK0wYCWEKNY,-2
X75a0gM92fM,-2
Y9EKVtQQi4o,39.27272727272727
28TAdDu5L6U,91.05172413793103
sTP37JzppaQ,96.26086956521739
GdBsvVPES3g,2.243353783231084
yTU8Y_95-Lc,151.7
Wp-LqGqwcys,-2
UlhR0zBFxZE,56.457963925405075
S_8F74rGwCI,-2
j-Y6ZX5CZHk,-2
MOFWQbZYK7s,-2
WOczteURkeI,1.6991974317817014
6tuKeMnj-Qc,275.42857142857144
lattarTXuqM,17.17808219178082
RwNbW0NisEg,-2
qkoTiprjNI8,40.7434554973822
T0pwJcjIHuQ,-2
lebJrTpVj_U,45.96153846153846
2n9fFTH917M,23.393939393939394
svSu91JScFQ,-2
w8hY2jV-rbM,-2
5hVLq97Ai5o,-2
b477nzyJum0,54.22222222222222
ZkHeztKuY3g,-2
kaaOTFOaho8,-2
VMkIuKXwmlU,34.291666666666664
1OlC1NngipM,-2
fafFqrrpE5g,-2
26B36Qbb_QI,-2
Shz5oLbpiQI,-2
C4tGU8KXR5w,13.6875
g9ag92AEQvA,36.6530612244898
ff1h64YoXL0,-2
KODv0Bf-nSQ,-2
JunU4K0Syuw,-2
fQZXz1qjwWc,-2
uY0gRWGNNDs,13.416775884665793
YZh7eEzJj1A,19.56
C7eKQj4IXZQ,-2
BVezgiA0SIM,-2
UQGrW6i_49A,-1
tE6I5hJO5Lw,133.5909090909091
TwCuES9ZZ3Y,16.97142857142857
5uNFVYYx4R8,25.225
sUC7ub1zpHE,-2
V5ACZkBmJBw,56.888888888888886
Aupw19QKVkk,20.496894409937887
pnzB4pmIuYk,-2
B9xGWM7n0JA,-2
FgYV8Lvxw7s,-2
ooIxHVXgLbc,19.99019607843137
7gBTj_GVsK8,-2
YSexcg7f4vU,-2
G0jpMBTgLXw,-2
TKm2FX9kKZ4,28.613756613756614
EAr_nJumOMA,-2
ECdtga_s5R0,-2
YgpS6dQVHbg,15.68695652173913
dFzHV8MLJt4,-2
332UzWqnxBE,52.072390572390574
ssJdQIbYWrI,-2
Y0qXoSP4VKk,39.448113207547166
t7zjHekV-MQ,15.67639902676399
rjndLgIZnJw,15.568321513002363
Lqzas2Xf32k,27.952380952380953
GRLkwKWeBAQ,38.666666666666664
hQ-svmgOxqw,30.04255319148936
yyvXdXUT5HU,152.0
CrfBh-Q41Aw,19.431638418079096
tgIqecROs5M,36.117556504093486
75gJXphjh3o,-2
-B463Zj0TsQ,130.02564102564102
rmWCkMxpQxo,-2
nESHR6yAPNY,-2
nWhmLkOYDZM,51.773809523809526
cyVPBob9qvI,32.325581395348834
3gPjMvTmE2g,35.597122302158276
3O4PZE3B2tA,-2
pt_cBw303x8,-2
NB1QeSro_gI,-2
u5lp7Zkug3Y,31.43723849372385
Bpbuqh12oj4,31.36676217765043
iMLrbpwW71A,42.90588235294118
WVNtegbdY4U,26.65432098765432
34jZePnMQNQ,31.870967741935484
ovyGr7q2T1g,-2
rVNk3pnLJQg,-2
O0V85gSGFZs,3.3624470950365524
KxPvBCK-SHY,-2
QetvK6ldl2s,50.47260273972603
BI7bp7W-zjI,12.982142857142858
BJprcq-J2c8,61.791044776119406
DkouAjobzac,-2
eQv1k3CE6hI,-2
XdPdzTsy6FU,-1
OTvc-bEP35I,40.487046632124354
xDRo2mhju_4,-2
LrSoNICufBA,-2
U6asymdXG_g,-2
bqRtXHuXvS4,-2
TrNyAbRCFYU,-2
HMOxypk0wGs,13.456937799043063
PE564oYl4Ds,-2
zm1HbkyWEvo,-2
C_XRWhS7978,5.640151515151516
F9L7QAL5m5g,23.947628458498023
7A7XJLhRVVE,58.06896551724138
Q-3pECPZwKg,-2
fFWHlFZEm3M,-2
RPkH81M6-NE,-2
p6-WUWmV-fg,-2
XQXQGdlyvpA,35.18604651162791
