videoId,comments/views 
GS1xL1qcBa4,0.0
2uobDgoIdsQ,0.0
z9n9rqb-lvY,0.0
OwdG5bOFXfM,0.0
okzPYiPMCD8,0.0
tVprmCMpseI,0.0
fJ4MXc5n8I8,0.0
3CMS9xnBRkc,-1
_ZXUCQc2Z78,0.0
Pcu7SmA9bug,0.0
zVsHzS70krg,0.0
YHiKjJEFY6A,0.0
hU4eMj23Aa8,0.0
rBO8z9pHAuA,-1
6KvD3-FBePE,0.0
2bgfO3HSR7w,0.0
oNuqjLmv6uk,0.0
SmZSLirtBek,0.0
XLpjLFzbKSo,0.0
IgatuaBqdYo,0.0
8x11zFzrQzw,0.0
XfdYZFtG1No,0.0
dTi4v3HveqE,0.0
sN1GFa1DO3k,0.0
dar3OfCr248,0.0
bOKl8u28Lok,0.0
vbNHCn2gHQ4,0.0
q9AoGc-OTCk,0.0
7O7XCt8K5tc,0.0
iRrFZUyi53o,0.0
Ts_9ArGuItE,0.0
YJwlcZnfVDM,0.0
__cda1WLXMQ,0.0
loFL5gT_m8I,0.0
6VkKeM-OK6g,0.0
NIozRwyLuys,0.0
VxwsBSoenqs,0.0
i73n-LTXPIM,0.0
NXVCGiM2fXs,0.0
pKnRUmg59p8,0.0
-OivByuJT-k,0.0
Giiz81_uzK8,0.0
A1DTBw0DaaU,0.0
osSMJRyxG0k,0.0
wqH9KX9o0vg,0.0
amhtkloe06k,0.0
OOBr3e5MmdA,0.0
Tv5gBFqzQfY,0.0
GzLvqCTvOQY,0.0
zZKjgitadKY,0.0
O7U4HWjYcqo,0.0
qQ-BfRXd-YY,0.0
NL1Xw9Lpiiw,0.0
4sm5LNqL5j0,0.0
QjJ2wKCMq5w,0.0
IGmcXyNVZiA,-1
lvtfD_rJ2hE,0.0
e8u1RJ7obFk,0.0
KzpkvfuQGFM,0.0
0kJ7FYgJ7Mo,0.0
mCyCapbV3HY,0.0
5u45-x0-zoY,0.0
d59eG1_Tt-Q,0.0
sAYB8DTvl7Q,0.0
aivl8Qdr8Sg,0.0
hZV8IfJm-MI,0.0
_bN4b0cM9Bk,0.0
TUNVUVVJHSk,0.0
2wzPF_Xw7WU,0.0
8C_7RITnd74,0.0
kClAxIXFQrY,-1
fkBOsTVfpdA,-1
PL_-z497Q-o,0.0
RzDMCVdPwnE,0.0
AZeWPlVoLko,0.0
4-h-xjcqewk,0.0
nCKkHqlx9dE,0.0
TTcXhYHmOx8,0.0
PBBiu-kKzm4,0.0
lh8Btv4f358,0.0
5QqBXSy5AMU,0.0
-QylJgiVbhA,0.0
ro33YJypzpw,0.0
3oy2k33KQCU,0.0
ft7iVUpcsOM,0.0
oHa3rgBgt4s,0.0
TiNuvL5dCZQ,0.0
dRkmVxpQVqs,0.0
rSU9kVKTfOg,0.0
gFEum6wt7LQ,0.0
sKxKXneKnVw,0.0
hzoiLyInHXs,0.0
wkjbYcBKm2M,0.0
1LtBvIF2MCU,0.0
jYYvexiTiDw,0.0
3Go3K42Aljo,0.0
QNh4bWApUaE,0.0
eiEPR8rp9PQ,0.0
Ln7leKDO2w4,-1
5KB5KAak6tM,0.0
NbSrDF9Fl3Q,0.0
ToIDMM_sddg,0.0
vnorrt3V2oY,0.0
Z5t5sBbJ-8c,0.0
Tn-7BcvIOqI,0.0
tahfpshbZkE,0.0
vxU9RH0RURg,0.0
WC2W35eVMxw,0.0
cqqMf_cO3Yw,0.0
u1U2NGR6s0w,0.0
5BybhM6ySyA,0.0
9sfEBPiMp2E,0.0
D2jVPFGISaI,0.0
F1F_1MUDvXY,0.0
c5FUnm_w0sY,0.0
TPdDhzYbkbc,0.0
qwDt8gWK-UU,0.0
8zToLPB8CV8,0.0
4EFiklOpRto,0.0
LPxx4QPyUPw,0.0
OZ6kAP4ELmo,0.0
ngZMA-WpKhg,0.0
9Tm2iklTJzw,0.0
SLoKrlLyQV4,0.0
cmM4Whiyqwg,0.0
HzmDkxi0C_0,0.0
5A7hRFF48zk,0.0
-5ur2B2ehY0,0.0
qda1Uvry-o4,0.0
ccCblUZFM0w,0.0
icBaDPmdCyo,0.0
Cs2hXspdQzk,0.0
r_Tm5PMBmnc,0.0
LbJraEY7nNs,0.0
dKdebUHvXuA,0.0
wCtddtKLaWU,0.0
FGpAvzTayZ4,0.0
cKj3xIQ2bWM,0.0
rak2p52ND-w,0.0
ohYyfXzFCqs,0.0
GvguLc0v0AE,0.0
WIxob8aMrA8,0.0
W7MtxgpgyMs,0.0
tTsPMK9qhcM,0.0
v_-QRQbrwUo,0.0
Y08yW9_K2Gg,0.0
w5pYIe2Vkmk,0.0
AwORXk-d-nc,0.0
lCwYP9tBRYM,0.0
xMEKKwSBsvo,0.0
pLN2b9i_cRs,0.0
7atP7K4Ty4A,0.0
CLyFuTUDrmw,0.0
iqqoJtPSpY0,0.0
DTPfE-ODLeQ,0.0
Z3XmVrIHe3c,0.0
xc2cxa-B2Xs,0.0
6MoSDJOLxkY,0.0
RhrXPExkK6Q,0.0
fAwzpR5O2pY,0.0
aZyBKho80uk,0.0
7EJMzw0E2xA,0.0
Q_HurOv2JlY,0.0
C42BRjp0kmM,0.0
__0r5MqNqhs,0.0
r7wxo4YsYZY,0.0
qDWnGrH53cg,0.0
5I7ALDwvUas,0.0
wZNQoKcoFwg,0.0
QAiZPI7KSrQ,0.0
XitB3XZKAm0,0.0
r5J_GYZLcCo,0.0
iQHL828T4AY,0.0
E6nxeJgynE0,0.0
b3FDcK-CBiw,-1
imoeWBuP69Y,0.0
-u2lihhUlYE,0.0
VHhk1a1Df04,0.0
ilOOe5DENas,0.0
1abvH36LHXs,0.0
Pzy6Xd26t-s,0.0
83gPmqR8ks0,0.0
zyl-acMKeYM,0.0
T7iR2THolB0,0.0
-86yNPzVP_M,0.0
54Bu5g1p1PA,0.0
roivc4e0MwA,0.0
CCOWArAD-QE,0.0
O-w3ZBzY5jU,0.0
6PX5PiU0X1w,0.0
UEnZRNtVH3M,0.0
3k_dLhixijA,0.0
SebUNDK1cKE,0.0
JHfImh5sBhQ,0.0
-rxxqXL2HCY,0.0
P1g7dnBcU10,0.0
R0__aXQ7HWY,0.0
E37BIEy9o8g,0.0
AoQR1wcRCSs,0.0
dFFyQGdQKqY,0.0
oEAOnfHZpFc,0.0
NtqpvHacU1o,0.0
V5f9E127sDM,0.0
GbMIOvsCGts,0.0
ES1HVBj87yY,0.0
lcn4yaOW91Q,0.0
TXx2CUTCof8,0.0
KxqW97nv31E,0.0
XWIDWPOh1p0,0.0
E0QN_CP8gxQ,0.0
PkbbnKBbrtw,0.0
6z3AbchgJcQ,0.0
GDcH775qrtc,0.0
ZsXR9fJoy4k,0.0
LYZ7PkKUPmk,0.0
LhY88_2hTXA,0.0
9H-ktPKOqeE,0.0
S3JcJX0jSk4,0.0
bHe0R01iatU,0.0
ZIdSK5qKWm4,0.0
XCQpgn5cmeA,0.0
ZAPLH-aWaQg,0.0
11ctU_2zYeY,0.0
qEEU8VIa0jk,0.0
29oW3VJjIyI,0.0
d6ABIsh6aUI,0.0
DAvhnC5smSQ,0.0
pBz6Tcelq2Q,0.0
X7rvhjgSSys,0.0
zMQqflKLub0,0.0
LKSXQYVssoc,0.0
ia-kQbFxy6Y,0.0
0YMag58OGKw,0.0
hA4zHXitkXY,0.0
Ircnzsnr-7Y,0.0
6DKcaqskaKM,0.0
sJHzTF8EDqQ,0.0
Yhe6OlrpFwM,0.0
Cmpv0dk16MM,0.0
632vTkrVzVc,0.0
2CCbFeaaB34,0.0
UaPFv_OHaJs,0.0
7956fMJ-ykY,0.0
BZpf0RH-SCs,0.0
Ka-DbbElXjk,0.0
_D3iqERO3Kg,0.0
M8d0GYdxUPE,0.0
Ly1P9k6K7ro,0.0
tfCUoxcAGbA,0.0
0dM08uhnGyY,0.0
5_-cp-zCsvA,0.0
mBLA-jCIULI,0.0
D4hj2Wlr5Pg,0.0
nUdiAs9n0kM,0.0
F1onYOxHdb0,0.0
TZmVn6b0UHQ,0.0
9oW8kwRxcE8,0.0
DpdHfRKm6g0,0.0
m2ryppaXQAg,0.0
7UaPL5PGywo,0.0
3lSHaT_snqM,0.0
HH5M8104Il4,0.0
dHiSC__XFkA,0.0
iFAdz-GCU68,0.0
0Uxup6gJ25U,0.0
PR9NLQkcypA,0.0
4RLYHrEdbYA,0.0
J2u1Na2_c_Q,0.0
uF93VKA6CDg,0.0
-XpPEmcnKCk,0.0
mf54-4qr88U,0.0
i7ywptMBWTI,0.0
GVq2UkB-NLM,0.0
WMtxlI3zeGM,0.0
KtNnr05VeKA,0.0
ghZaAZ8tjGQ,0.0
rMyCHqA-AJE,0.0
mKQ7QtOhVt4,0.0
GG6-tddFPKg,0.0
gJLzX-zP1cg,0.0
OvueKBz21M8,0.0
NRjXoQdxq8s,0.0
7TFudCT1ixs,0.0
bGOpka_STLI,0.0
_ciXK-Lb1ps,0.0
MYvRkR9mXHk,0.0
UOUN2hXvn6Y,0.0
okT2_NxhwG4,0.0
O8ICz7yWG4Y,0.0
K-9l8bVLXB0,0.0
b2pSvLnFASM,0.0
oqU-pz0fOws,0.0
HaaqKgmN-Lw,0.0
5pDrQ0W9B4A,0.0
byPxL2FCTvw,0.0
4Pt_IiRR5_A,0.0
1Vpx_ZlCw-o,0.0
SABJI7YQcL4,0.0
3c5MWk3zYpQ,0.0
Rsw2Kv4SrfM,0.0
nrbGrkGcBrE,0.0
c99GJCBNax0,0.0
zI6xRz_HLUQ,0.0
hXr1VYeK27I,0.0
BxprkCx29Fs,0.0
hKuSngt5POg,0.0
4ps_UmZD2I8,0.0
5mMTuvf3Buo,0.0
xu2c3fs7KNo,0.0
lfwS0NKcHCU,0.0
yWFxrSYWrfE,0.0
EdQqy72QQeQ,-1
PK8C7uVH_zI,-1
01paDemDYrU,0.0
G89YyTH6Tl8,0.0
1AkgjPkCQXc,0.0
1hGCxn5SnoA,0.0
ssA63nVjK3I,0.0
rAriKcpXqOs,0.0
OeeeRIev82Q,0.0
D5N0N7bm8ZA,0.0
HDP7ClEUfPc,0.0
Dn1oscAtpGs,0.0
gh3V4Mwv8tY,0.0
IZsDvmGeUq0,0.0
KwuIbUksu5A,0.0
hJc5aL8GA6c,0.0
xtMgPhnhCSk,0.0
IPlXicaTvuE,0.0
qPsbqCwR_JA,0.0
1CSEBO4MDxE,0.0
t538yQcGwPA,0.0
BOMAy8qEB3k,0.0
bDU-FeheWLE,0.0
Fhvl2UTXAsA,0.0
-fob_MSJPVE,0.0
TYwEoTS6Mbg,-1
YKfSE0t03NM,0.0
snrkoWr7hz4,0.0
3XyF1Jjt30k,0.0
b7OrUt-8k88,0.0
_tfkA1SQGac,0.0
-rhHYq4SZng,0.0
jzrk-pi-u9U,0.0
v_HMh3RSJQA,0.0
ZamwMpCQKH4,0.0
iO4RlH4TeY8,0.0
N-KW19Z2iWU,0.0
-ShAWTHWOc0,0.0
XbbxRzcF7lM,0.0
hrampH94LY8,0.0
ii02GntYH1Y,0.0
yzggTOHLMlM,0.0
yvAAmESQEIM,0.0
uEg8edzBsdg,0.0
pVGNG_dfCbY,-1
kcvI28KWIu8,0.0
xCe6NOBUut0,0.0
dIeQW9esxWI,0.0
2xsiGCbYpvA,0.0
g6dN0-Cn_w0,0.0
Fwst56iAXoE,0.0
NYTuerTD7ZA,0.0
JCxlBiqcyRQ,0.0
0SKVsJKvn_w,0.0
IWQiZhsHjuA,0.0
vtiQDHBLPc0,0.0
qzTaTfikF6s,0.0
seSsmdMM76I,0.0
i603Nt6dvzE,0.0
3ZTnlGaW-Ho,0.0
CCUw1NOszxo,0.0
jK_McrwTsOM,0.0
3UhdtiMZzlo,0.0
hXRg0BABIqE,0.0
z3UV_zeFyDU,0.0
-B7U6coh3AI,0.0
Il3rm2Qr858,0.0
oH3yi9hkCKg,0.0
YMdHnur--r0,0.0
Davfa123qeo,0.0
lILSMPyaigA,0.0
hiOTieWw-Yg,0.0
2w5-6jeq1rY,0.0
Bd_HQdq-7wk,0.0
SrhSK_cUFYk,0.0
vbFGjtHZmvg,0.0
kSnjak8XEmo,0.0
MCcO2OFEN6w,0.0
a03O0-pU7xE,-1
cgyLsSMB3n0,0.0
39cFdmWlpwE,0.0
FkFhM4g13v4,0.0
Mj6f4rn7hsE,0.0
ZesvVLM_PUA,0.0
feCG2zfzflo,0.0
NmqxNljCAWs,0.0
yYVpItYxbcg,0.0
SYJP_Ij1_3I,0.0
ITPv45yBCKA,0.0
Dy-2HZNoDIE,0.0
I_8gF_ortTQ,0.0
g6ULLWb-Ejw,0.0
UpBQXB8cN6o,0.0
VvYs6l-ByVI,-1
d74sOrWVuk8,0.0
jfMxChODgis,0.0
eOez3xPe8wA,0.0
RDprXdyGaJs,0.0
hpd5nYQLvb4,0.0
N7Ofqx5hHWc,0.0
nkalO6iBclY,0.0
6DHhWpRjUqU,0.0
s05cOOaj47c,0.0
D5NyCm22seM,0.0
leU1kbtIZUI,0.0
pcvQkVvWogA,0.0
96ZJ7UB-szw,0.0
nPkjR3wpuW4,0.0
yuQ3TllX42M,0.0
K4myfnsFCps,0.0
n9160fc4Kqg,0.0
hgq-3PPA594,-1
VVoW_jt6cfc,0.0
_awX1nfWtng,0.0
Jpap9zDhx4A,0.0
LMYyWCK52-s,0.0
rBAvTl49KE0,0.0
ukAx2MAt3SM,0.0
I8cys-EvrG4,0.0
cqr1c_Is0so,0.0
C3Nppe9yntw,0.0
_An5u2ex-is,0.0
t4fKckhB5OQ,0.0
h-RolJh9jRw,0.0
PnLz_z6Hsqg,0.0
9qHdPhkSSNQ,0.0
MHSwhe2lONU,0.0
SCq22HuGzmQ,0.0
R12AuzsSNro,0.0
UHfLPlTs-PY,0.0
-s3Iu79fydc,0.0
-6TPcBab32c,0.0
3Tp9GT8tfgs,0.0
7UX0lPftkp8,0.0
tgOLw8NLRp8,0.0
8roCcpI4LWA,0.0
XAy6sYZ5GVQ,0.0
d4KU3Eneaug,0.0
kPjskBpL5Rk,0.0
_33d1E8PYsc,0.0
3Hpfr3bHs7E,0.0
c3ZLkFUKEfk,0.0
BnDtZnJCpA0,0.0
NugGZGFwcTU,0.0
RsPxJod7AjI,0.0
CWpOODINn0Y,0.0
Q_3lB10-9i4,0.0
1WKAEAgXkfg,0.0
bfy3A5O-Mf0,0.0
70rimIMjkDc,0.0
o31RrKw_cLg,0.0
UTAYE96XspU,0.0
Ols6WDWG0uc,0.0
Q1lNKLhit8U,0.0
hFWL-qqt7ro,0.0
5QAPoDs-3OY,0.0
6b86I0gM9BM,0.0
oaQfeN5ZY3E,0.0
IrCQXT1yZP4,0.0
pJ48YvNq9Yk,0.0
L-jKdihXUeA,0.0
9C02-Rz_wZg,0.0
GQ6r8f9V1vE,0.0
7IHebmJzCY0,0.0
PtweZ9kKnKY,0.0
YEVAtBbaly4,0.0
D1Q5wK-riFI,0.0
vEcX6_Z965A,0.0
FOt3oQ_k008,0.0
AbBiNcWL9E4,0.0
yqwb4HIrORM,0.0
79VVxkaDxIQ,0.0
HcKrQ_1JTwM,0.0
olOYVEcF1M0,0.0
SVX7k76Sd8c,-1
WrqEGcFrft4,0.0
9cakGJShgIQ,0.0
tgCMsSqfR1A,0.0
hHq4UY2DdvA,0.0
nhY8h4k1Si8,0.0
1ACZoJ_-6Hc,0.0
188nXnqbvE0,0.0
yn2V-FELWg4,0.0
MCAqGck0LDY,0.0
Zaca9G_KOEE,0.0
iQzB5T_B_iI,0.0
dSr1tl4Gsj8,0.0
N3V48CeQYw8,0.0
RoODi1GtXMM,0.0
l4OzLUd20Eo,0.0
wkI5cEa7AJ0,0.0
gnEgoGjlGXQ,-1
jOQnYvG8MJY,0.0
qIBcmIF7c5c,0.0
C6OpzsWusZ4,0.0
eCiaObdTnL4,0.0
DDmz9iqyeSU,0.0
zTeDwAUlxOw,0.0
iG97jhDmhis,0.0
5bNMlG9KB5c,0.0
yyYhZ9HH8cI,0.0
gNMoivM99No,0.0
-GQggdSr1mQ,0.0
rh-TnPP5SW8,0.0
XdD3Qy5U2t0,0.0
mdC8NZqM0uw,0.0
dTu8OFJgqXk,0.0
TJMCQYoGnYA,-1
DAmWkitMyuE,0.0
2j0pmhcHop8,0.0
lHkHE_X1p7s,0.0
znknxYVrNDs,0.0
vhv86M-aYN8,0.0
5aqUqUr7xRg,0.0
XrmIklpEi5Y,0.0
2upYdyJz5Zs,0.0
8zsBaFTRprk,0.0
LLULTYqAo84,0.0
adSLmCrUkrM,0.0
k1x5L9gQSG8,0.0
JgfPDjajsVo,0.0
_velCpP4DOQ,0.0
4o_AjpXRMI8,0.0
YwJpkFAqjCs,0.0
3Ba7FPH5p8o,0.0
T64HatTj7B8,0.0
7khQNR7s1Ho,0.0
Z_WrNdFARJs,0.0
HB2VtB-G-94,0.0
DK0wYCWEKNY,0.0
X75a0gM92fM,0.0
Y9EKVtQQi4o,0.0
28TAdDu5L6U,0.0
sTP37JzppaQ,0.0
GdBsvVPES3g,0.0
yTU8Y_95-Lc,0.0
Wp-LqGqwcys,0.0
UlhR0zBFxZE,0.0
S_8F74rGwCI,0.0
j-Y6ZX5CZHk,0.0
MOFWQbZYK7s,0.0
WOczteURkeI,0.0
6tuKeMnj-Qc,0.0
lattarTXuqM,0.0
RwNbW0NisEg,0.0
qkoTiprjNI8,0.0
T0pwJcjIHuQ,0.0
lebJrTpVj_U,0.0
2n9fFTH917M,0.0
svSu91JScFQ,0.0
w8hY2jV-rbM,0.0
5hVLq97Ai5o,0.0
b477nzyJum0,0.0
ZkHeztKuY3g,0.0
kaaOTFOaho8,0.0
VMkIuKXwmlU,0.0
1OlC1NngipM,0.0
fafFqrrpE5g,0.0
26B36Qbb_QI,0.0
Shz5oLbpiQI,0.0
C4tGU8KXR5w,0.0
g9ag92AEQvA,0.0
ff1h64YoXL0,0.0
KODv0Bf-nSQ,0.0
JunU4K0Syuw,0.0
fQZXz1qjwWc,0.0
uY0gRWGNNDs,0.0
YZh7eEzJj1A,0.0
C7eKQj4IXZQ,0.0
BVezgiA0SIM,0.0
UQGrW6i_49A,0.0
tE6I5hJO5Lw,0.0
TwCuES9ZZ3Y,0.0
5uNFVYYx4R8,0.0
sUC7ub1zpHE,0.0
V5ACZkBmJBw,0.0
Aupw19QKVkk,0.0
pnzB4pmIuYk,0.0
B9xGWM7n0JA,0.0
FgYV8Lvxw7s,0.0
ooIxHVXgLbc,0.0
7gBTj_GVsK8,0.0
YSexcg7f4vU,0.0
G0jpMBTgLXw,0.0
TKm2FX9kKZ4,0.0
EAr_nJumOMA,0.0
ECdtga_s5R0,0.0
YgpS6dQVHbg,0.0
dFzHV8MLJt4,0.0
332UzWqnxBE,0.0
ssJdQIbYWrI,0.0
Y0qXoSP4VKk,0.0
t7zjHekV-MQ,0.0
rjndLgIZnJw,0.0
Lqzas2Xf32k,0.0
GRLkwKWeBAQ,0.0
hQ-svmgOxqw,0.0
yyvXdXUT5HU,0.0
CrfBh-Q41Aw,0.0
tgIqecROs5M,0.0
75gJXphjh3o,0.0
-B463Zj0TsQ,0.0
rmWCkMxpQxo,0.0
nESHR6yAPNY,0.0
nWhmLkOYDZM,0.0
cyVPBob9qvI,0.0
3gPjMvTmE2g,0.0
3O4PZE3B2tA,0.0
pt_cBw303x8,0.0
NB1QeSro_gI,0.0
u5lp7Zkug3Y,0.0
Bpbuqh12oj4,0.0
iMLrbpwW71A,0.0
WVNtegbdY4U,0.0
34jZePnMQNQ,0.0
ovyGr7q2T1g,0.0
rVNk3pnLJQg,0.0
O0V85gSGFZs,0.0
KxPvBCK-SHY,0.0
QetvK6ldl2s,0.0
BI7bp7W-zjI,0.0
BJprcq-J2c8,0.0
DkouAjobzac,0.0
eQv1k3CE6hI,0.0
XdPdzTsy6FU,0.0
OTvc-bEP35I,0.0
xDRo2mhju_4,0.0
LrSoNICufBA,0.0
U6asymdXG_g,0.0
bqRtXHuXvS4,0.0
TrNyAbRCFYU,0.0
HMOxypk0wGs,0.0
PE564oYl4Ds,0.0
zm1HbkyWEvo,0.0
C_XRWhS7978,0.0
F9L7QAL5m5g,0.0
7A7XJLhRVVE,0.0
Q-3pECPZwKg,0.0
fFWHlFZEm3M,0.0
RPkH81M6-NE,0.0
p6-WUWmV-fg,0.0
XQXQGdlyvpA,0.0
J1CfT30RmU4,0.0
qJ_ro9srOSA,0.0
Myz7YV3W7po,0.0
45JBAYpKYg8,0.0
y0tojL2199I,0.0
2cUht1rxnh4,0.0
9TcztyNlFx0,0.0
JfdmbieNoDM,0.0
glDzoZQq4co,0.0
gm1SYsLk94s,0.0
KR3OPMfeP48,0.0
SNa_gs-eYWw,0.0
HkmoQCgDXOM,0.0
d6Peu07J8aY,0.0
TRFRQXPtXTs,0.0
hsjM02kS2ms,0.0
jQCMNXx8y6A,0.0
FRoL-CpfbJ4,0.0
8nTG9mdUwWM,0.0
AKJNowgoTKo,0.0
HH4tUn5x2uI,0.0
M2gCt5dkgWw,0.0
Pp5I7i5vu2Q,0.0
AkmbjpuxtqU,0.0
fakw-bS3ujI,0.0
hqw1SDrsfEU,0.0
LLgbWMPI5l0,0.0
Om-z3iHg1sg,0.0
kwWRseh6aAM,0.0
cnZ34RsPtL4,0.0
hRpfaKBnf9M,0.0
OdbTK3kOMeI,0.0
DTL4GC53AFg,0.0
nQhIowuCuSM,0.0
EMCQYUMgdpI,0.0
q9i3qdoEEVU,0.0
Oq6K1I30hN0,0.0
TlbQ0xbbpOQ,0.0
haAL0AfZKOw,0.0
oah1GWlZvTg,0.0
yVz6UJ-A-g8,0.0
Xf_la2nmZnA,0.0
_wC0WT4DPBU,0.0
XFiEPWmEOew,0.0
-fVTG8qZUeA,0.0
ORNSOi1InuI,0.0
RLUZzkCwAAo,0.0
VkQr8Ck5NHg,0.0
6y_JNwORcAY,0.0
ERobMYWjXok,0.0
Ao3N-xGKiYg,0.0
bN3ypKbvFIg,0.0
aIDrJwSwkx0,0.0
SFpsG5t8J1w,0.0
voK6oqGrHHU,0.0
bRrJgY0tXuc,0.0
5sK67BZmipk,0.0
BddmYi-CM_U,0.0
VsWNq8ZvQzE,0.0
58PSfoiklA4,0.0
CH9NuAHIkTQ,0.0
quG1iBo8Gc8,0.0
0q5SIrfhnr8,0.0
gEv7dIYZsms,0.0
mAdOuGtievg,0.0
WI3Nq-fjkXI,0.0
iTRwpgLRpEE,0.0
aFpdS-Nk1l4,0.0
N6jYAYxSN4Y,0.0
K5VEnbdiCkk,0.0
HzOzuwpKF_I,0.0
YDTop4dZBYE,0.0
D4HRTOmEKpw,0.0
B5BqYM8xCmY,0.0
SSznWmXl-0A,0.0
Dv5I_07Gpmc,0.0
L62faWn-sa8,0.0
C_CukSzts_Y,0.0
IDyXBml4Ryw,0.0
mhUHq33nqG4,0.0
g2-67DhRxQE,0.0
gWviKf6sFsE,0.0
FNPwe93moXo,0.0
piiXCY80y4I,0.0
w_vTb4C253o,-1
xb7Ffgtj6sE,0.0
SArARhm47-M,0.0
t3Mll3V-bI4,0.0
gBKSW8KgvYM,0.0
es3HtobimX0,0.0
NSUEt2T2Bq4,0.0
eIH48nsWPTs,0.0
p857Dntnwqk,0.0
_c9jMEREYc4,0.0
0SFaaMVHDg8,0.0
l8GlZBKLieo,0.0
bPqnhwzgD8s,0.0
pSeVHTKv9oE,0.0
knpuBpZdmCA,0.0
1OldzKb5EBQ,0.0
K6qToXxo-u8,0.0
nDwHikpgGvw,0.0
FBHPibpXsSI,0.0
7c4PzV1oBjs,0.0
F5H_M9p13uo,0.0
SiTZ1Co7PS8,0.0
A9JJCu8zVDU,0.0
VVBRml0m4rc,0.0
hvZaWcgZVQc,0.0
T8WXZ-Ij_gU,0.0
dtBHzpzyF0s,0.0
IMK_WtC6k6c,0.0
CfJn1TfjXp4,0.0
_3maXB76B2A,0.0
bSpsA9VK6do,0.0
rNPCAdyUzjA,0.0
OgzjlDobbiU,0.0
2vHTwpGmn0c,0.0
xLcgeuZakEE,0.0
aV2FwJW07X4,0.0
5q_yL9AhQ1s,0.0
bkL3oaPcrRA,0.0
teiivFm1-5A,0.0
KHHpmIU9o04,0.0
bwav4s1OEgw,0.0
BleafJeh5L0,0.0
yeIrRKmiEz4,0.0
PbXZar73bKc,0.0
91-NgvYklqo,0.0
rmGPIKOx6nk,0.0
Tq-g2EeVBE0,0.0
M6AobeAHpOs,0.0
JMVSD0ZYh_w,0.0
F0CnVVHcvd4,0.0
9iscKNfsx00,0.0
aOG_jzjmmbk,0.0
0t8iicFmk8Q,0.0
4NSBbG3Zx-U,0.0
oWdwm8VaUMU,0.0
HEqXjqGteys,0.0
c8hDoheGiZQ,0.0
YcR6xQ0Ohw8,0.0
87S-vDKTUok,0.0
R5bXxZ1cqLs,0.0
F8yP5R8aHo8,0.0
upEmDwpcvgU,0.0
TEpKNla63Kw,0.0
WnKlC41--fk,0.0
DNT3VcwNLHA,0.0
JLc9dgXy2UM,0.0
V7okbO5xdSo,0.0
dRsQsfNI2nw,0.0
q9fu91m2Wc0,0.0
4rkPwjcSJT4,0.0
UcJzcKCJSWM,0.0
DIKvUuqDYKM,0.0
AnS0Wxo9ekQ,0.0
riAr_pH8ZSU,0.0
mVeOmmgi14w,0.0
luM4gKfO_gg,0.0
QAY_WdbASlo,0.0
4PKk6e7livI,0.0
iukaiDMp3Rk,0.0
Skiuuk1HPfg,0.0
4swQvPacxWU,0.0
96cdXFWbKTI,0.0
P6yowMtBrU8,0.0
UxhXxyUcBPE,0.0
vANrZ8_0hJ8,0.0
_GImIGd6OKg,0.0
N65ALqiBW_o,0.0
BQZW3OhFO9Y,0.0
mve1_CjdX1Q,0.0
D5Q1PVW-cKw,0.0
x6pjsg0kK04,0.0
UtZUYTtjzf0,-1
l0JvM3XJta0,0.0
MPg1veQ2Cow,0.0
JGpQ3qNSup8,0.0
xc4U1huupuI,0.0
vr3Zt5fZ0m4,0.0
QL0Bqj8mi60,0.0
oNYwLIkfRt8,0.0
N4mE6nIp44g,0.0
RgKmWCR95fI,0.0
zar4nrYPMsA,0.0
ecW4j4R4Nek,0.0
eoCOvyGTyTI,0.0
1OWw6_zNnjM,0.0
pUxY8ZxCECw,0.0
9an1ZZA7wK0,0.0
bZcBpJyIEvs,0.0
yPYrn3DDALw,0.0
7A6_4orToQU,0.0
2B3SUcwTyOg,0.0
XBz6lwkgj7o,0.0
JJIkwCue6eM,0.0
ArOtAa06C7U,-1
2BrKYCIm4dM,0.0
NClZlvglcck,0.0
cGIMDTd9RbE,0.0
3oz8KKiVMqo,-1
Z4e5_W9k-4A,0.0
4SAZJGLzAnY,0.0
No1BTCP0CpM,0.0
TuetDfQ-1nY,0.0
_crOZT3DbxQ,0.0
ARKmAoSg5cg,0.0
4DfwiBwYvFY,0.0
hm4C0TjpOdI,0.0
2Jy1iAGynsk,0.0
NYyC2Ueab-E,0.0
64PqTPMK1S0,0.0
zFHzWofHrwo,0.0
KxjBCfC-5sc,0.0
AW9lncIP4ac,0.0
PnqIeHakicw,0.0
UBDra1wh91c,0.0
a1l4NlkdD40,0.0
kz4IE738BVg,0.0
xBad2THx5uA,0.0
ht0idFOFHoU,0.0
OadgYrAakKU,0.0
aCiwPZUe2Z8,0.0
mx5h9Jgqz_g,0.0
VJ8TQRxK0gw,0.0
WQm52J_sWjw,0.0
1raCE47BFA0,0.0
hLbhHk44y7Y,0.0
166PJQgB0bA,0.0
WUliVF7_oqU,0.0
1whlbdJfDYU,0.0
yZLCJVUlcw0,0.0
oNWmqUOzNrs,0.0
dcNup1KoH50,0.0
y5KFM05TLs4,0.0
esddmLk4feI,0.0
t0poBDNLifQ,0.0
QhgJT5q7-4Y,0.0
QlGFZ_Bq7-8,0.0
yW9nr2llJ5Y,0.0
oOMUAKo65FY,0.0
ZQy8rDxEdRU,0.0
MATEAe2p9dQ,0.0
yEJkUuZjqb4,0.0
